movie_id,movie_name,release,box_office,avg_price,avg_people,movie_score,movie_category,country,movie_link
1218085,旺卡,2023-12-08,534,39.693855,6,9.1,"冒险,喜剧,家庭",美国,https://piaofang.maoyan.com/movie/1218085
1491816,唤醒者,2024-06-21,524,35.011353,10,暂无评分,剧情,中国大陆,https://piaofang.maoyan.com/movie/1491816
1322239,盟军敢死队,2024-05-24,520,40.34136,1,8.5,"剧情,喜剧,动作,战争",英国,https://piaofang.maoyan.com/movie/1322239
1386676,爸爸是外星人,2024-06-15,505,37.60756,1,暂无评分,"家庭,喜剧,剧情",中国大陆,https://piaofang.maoyan.com/movie/1386676
1511483,坂本龙一：杰作,2024-05-31,494,44.146908,3,9.7,"纪录片,音乐","日本,美国",https://piaofang.maoyan.com/movie/1511483
1511023,午夜6号房,2024-03-01,494,32.649567,2,暂无评分,"恐怖,惊悚",中国大陆,https://piaofang.maoyan.com/movie/1511023
1475199,家园梦想,2023-11-24,484,38.550457,20,暂无评分,纪录片,中国大陆,https://piaofang.maoyan.com/movie/1475199
1487848,加班惊魂,2024-08-10,455,32.91113,3,暂无评分,"恐怖,惊悚",中国大陆,https://piaofang.maoyan.com/movie/1487848
1491518,密室逃脱,2024-10-18,451,33.019665,2,暂无评分,"惊悚,恐怖",中国大陆,https://piaofang.maoyan.com/movie/1491518
1523680,脑洞大开,2024-09-07,443,39.03311,2,暂无评分,"剧情,喜剧",中国大陆,https://piaofang.maoyan.com/movie/1523680
1491012,银河写手,2024-03-30,425,39.66896,1,暂无评分,"喜剧,剧情",中国大陆,https://piaofang.maoyan.com/movie/1491012
1369474,戴假发的人,2024-11-16,422,35.44314,1,暂无评分,"犯罪,悬疑,剧情",中国大陆,https://piaofang.maoyan.com/movie/1369474
1302431,二郎神之深海蛟龙,2024-07-13,414,36.028103,2,暂无评分,动画,中国大陆,https://piaofang.maoyan.com/movie/1302431
1490806,蜡笔小新：新次元！超能力大决战,2023-11-25,410,28.877422,3,9.0,"动画,喜剧,奇幻,冒险",日本,https://piaofang.maoyan.com/movie/1490806
1352371,雪域少年,2023-08-19,400,49.98117,118,暂无评分,动画,中国大陆,https://piaofang.maoyan.com/movie/1352371
1417411,暴风,2023-04-14,399,36.456593,31,8.2,"剧情,动作,悬疑",中国大陆,https://piaofang.maoyan.com/movie/1417411
1518388,替身纸人2,2024-05-18,391,33.39931,2,暂无评分,"恐怖,惊悚,悬疑",中国大陆,https://piaofang.maoyan.com/movie/1518388
1524258,富贵东西,2024-05-15,385,37.77599,40,暂无评分,剧情,中国大陆,https://piaofang.maoyan.com/movie/1524258
1385972,觅渡,2023-08-28,384,46.065666,78,暂无评分,"历史,传记",中国大陆,https://piaofang.maoyan.com/movie/1385972
78318,如父如子,2024-12-06,376,40.518143,1,暂无评分,剧情,日本,https://piaofang.maoyan.com/movie/78318
1442386,挑战,2024-03-15,373,39.064064,2,8.9,"动作,剧情",俄罗斯,https://piaofang.maoyan.com/movie/1442386
1335394,八戒之天蓬下界,2024-02-10,361,43.900944,3,暂无评分,"神话,动画",中国大陆,https://piaofang.maoyan.com/movie/1335394
1528398,皮皮鲁和鲁西西之309暗室,2024-10-01,359,34.850292,4,暂无评分,"喜剧,奇幻,动画",中国大陆,https://piaofang.maoyan.com/movie/1528398
1445662,堡垒,2024-03-22,356,31.927683,4,暂无评分,悬疑,中国大陆,https://piaofang.maoyan.com/movie/1445662
1520391,江南：在爱开始的地方等你,2024-09-15,354,45.616306,5,暂无评分,"青春,爱情,悬疑",中国大陆,https://piaofang.maoyan.com/movie/1520391
1383605,灌篮高手,2023-04-20,349,41.802185,3,9.2,"动画,青春,热血",日本,https://piaofang.maoyan.com/movie/1383605
344444,阿狸,2024-08-17,346,37.852325,2,暂无评分,"动画,冒险,奇幻",中国大陆,https://piaofang.maoyan.com/movie/344444
1459756,狗神,2023-12-15,345,40.272003,5,9.1,"犯罪,剧情",法国,https://piaofang.maoyan.com/movie/1459756
1366179,富都青年,2024-09-21,342,38.375988,1,8.4,剧情,"马来西亚,美国,中国台湾,新加坡",https://piaofang.maoyan.com/movie/1366179
1452520,一生交给党,2024-08-01,342,32.976456,16,暂无评分,战争,中国大陆,https://piaofang.maoyan.com/movie/1452520
1441467,怒潮,2023-12-16,331,40.63164,2,8.9,"犯罪,动作",中国大陆,https://piaofang.maoyan.com/movie/1441467
1475148,倒仓,2024-08-24,327,34.805515,2,9.1,"青春,剧情",中国大陆,https://piaofang.maoyan.com/movie/1475148
1495734,非礼勿言,2024-09-14,324,41.357746,2,7.9,"剧情,惊悚",美国,https://piaofang.maoyan.com/movie/1495734
1446251,午夜怪谈,2024-04-04,322,35.551147,2,暂无评分,"惊悚,恐怖",中国大陆,https://piaofang.maoyan.com/movie/1446251
1471301,转生大作战,2024-08-30,316,37.0873,1,暂无评分,动画,日本,https://piaofang.maoyan.com/movie/1471301
1430629,金钱堡垒,2024-11-22,314,35.77022,1,暂无评分,"犯罪,剧情",中国大陆,https://piaofang.maoyan.com/movie/1430629
1490986,你就在我身边,2024-05-17,306,37.411213,1,暂无评分,"剧情,爱情",中国大陆,https://piaofang.maoyan.com/movie/1490986
1528142,地球脉动：极境生存,2024-07-27,301,38.860867,4,暂无评分,纪录片,英国,https://piaofang.maoyan.com/movie/1528142
1353881,田园时代,2024-10-12,300,32.437843,50,暂无评分,"励志,剧情",中国大陆,https://piaofang.maoyan.com/movie/1353881
1526267,皇后乐队蒙特利尔现场演唱会,2024-12-06,298,50.36872,4,暂无评分,"纪录片,音乐","美国,英国",https://piaofang.maoyan.com/movie/1526267
1487331,金色面具英雄,2023-12-29,298,34.828323,27,暂无评分,"动画,奇幻,冒险","中国大陆,加拿大",https://piaofang.maoyan.com/movie/1487331
1466394,四月女友,2024-05-18,295,40.065777,1,8.4,"爱情,剧情",日本,https://piaofang.maoyan.com/movie/1466394
1280203,开国将帅授衔1955,2023-11-24,292,37.812008,23,暂无评分,"历史,剧情,战争",中国大陆,https://piaofang.maoyan.com/movie/1280203
1250661,消失的木偶,2024-04-19,288,32.498592,1,暂无评分,"恐怖,惊悚",中国大陆,https://piaofang.maoyan.com/movie/1250661
1356108,回西藏,2024-01-11,288,47.743687,3,暂无评分,剧情,中国大陆,https://piaofang.maoyan.com/movie/1356108
1469695,完美的日子,2024-11-15,268,47.122177,7,9.4,剧情,"日本,德国",https://piaofang.maoyan.com/movie/1469695
246199,爆裂鼓手,2024-12-06,255,40.83191,1,暂无评分,"剧情,音乐",美国,https://piaofang.maoyan.com/movie/246199
1376753,我的爷爷,2024-09-20,254,44.356533,3,暂无评分,"剧情,历史",中国大陆,https://piaofang.maoyan.com/movie/1376753
1446170,门前宝地,2024-09-20,247,38.585056,1,8.0,"武侠,动作",中国大陆,https://piaofang.maoyan.com/movie/1446170
1487931,2024年巴黎奥运会赛事影院直播活动（开幕式）,2024-07-27,244,43.78907,18,暂无评分,"运动,竞技",法国,https://piaofang.maoyan.com/movie/1487931
1320785,小行星猎人,2024-01-12,238,38.800175,2,暂无评分,"纪录片,短片",美国,https://piaofang.maoyan.com/movie/1320785
1525122,康熙与路易十四,2024-05-23,235,36.25952,22,暂无评分,纪录片,"中国大陆,法国",https://piaofang.maoyan.com/movie/1525122
1443924,奥本海默,2023-08-30,226,56.470207,10,9.3,"剧情,传记,历史",美国,https://piaofang.maoyan.com/movie/1443924
1443049,孔秀,2024-03-08,225,38.341072,28,暂无评分,剧情,中国大陆,https://piaofang.maoyan.com/movie/1443049
1510175,永不消逝的电波（舞台纪录电影·舞剧）,2024-06-18,224,41.185062,2,暂无评分,舞台艺术,中国大陆,https://piaofang.maoyan.com/movie/1510175
1528216,小孩不笨3,2024-08-16,224,38.111908,4,暂无评分,"喜剧,家庭,剧情",新加坡,https://piaofang.maoyan.com/movie/1528216
1493351,飞鸭向前冲,2023-12-08,217,34.834885,4,9.3,"动画,喜剧",美国,https://piaofang.maoyan.com/movie/1493351
1357882,大圣降妖,2024-09-15,216,31.802122,2,暂无评分,"动画,冒险,亲情,喜剧",中国大陆,https://piaofang.maoyan.com/movie/1357882
1474410,爆裂点,2023-12-08,213,47.16717,16,8.8,"动作,警匪","中国大陆,中国香港",https://piaofang.maoyan.com/movie/1474410
1370436,母亲的直觉,2024-05-24,211,42.921135,2,8.4,悬疑,"卢森堡,美国",https://piaofang.maoyan.com/movie/1370436
1300276,神秘友友,2024-06-15,207,40.12245,1,暂无评分,"奇幻,喜剧,剧情",美国,https://piaofang.maoyan.com/movie/1300276
1531668,陌路无期,2024-11-29,199,43.734146,4,暂无评分,"爱情,青春,喜剧",中国大陆,https://piaofang.maoyan.com/movie/1531668
1300093,吾爱敦煌,2023-11-17,192,53.094337,20,暂无评分,"剧情,传记,历史",中国大陆,https://piaofang.maoyan.com/movie/1300093
1298905,八十天环游地球,2024-07-27,187,37.1879,3,暂无评分,"动画,冒险",法国,https://piaofang.maoyan.com/movie/1298905
1490406,金的音像店,2024-04-19,181,41.324093,1,8.9,纪录片,美国,https://piaofang.maoyan.com/movie/1490406
1379047,有你真好！,2024-04-12,177,36.77439,1,暂无评分,剧情,中国大陆,https://piaofang.maoyan.com/movie/1379047
1516739,北极荒原,1970-01-01,176,42.772232,145,暂无评分,纪录片,奥地利,https://piaofang.maoyan.com/movie/1516739
1490256,爱情，到此为止,2024-08-30,175,42.588135,1,暂无评分,"剧情,爱情",美国,https://piaofang.maoyan.com/movie/1490256
1396308,魔幻奇缘之宝石公主,2023-04-29,170,31.467688,2,暂无评分,"动画,冒险,合家欢",中国大陆,https://piaofang.maoyan.com/movie/1396308
1376979,女人世界,2024-11-05,163,38.237118,1,暂无评分,纪录片,中国大陆,https://piaofang.maoyan.com/movie/1376979
1374909,乘船而去,2024-04-12,158,36.027973,2,9.0,"剧情,家庭",中国大陆,https://piaofang.maoyan.com/movie/1374909
1446306,最后的，最初的,2024-05-21,150,35.185616,9,暂无评分,纪录片,中国大陆,https://piaofang.maoyan.com/movie/1446306
1491810,发小儿万岁,2024-05-24,150,36.982986,1,暂无评分,"剧情,喜剧,青春",中国大陆,https://piaofang.maoyan.com/movie/1491810
1515431,寻秘自然：地球往事,2024-07-14,150,28.014526,11,暂无评分,科教,中国大陆,https://piaofang.maoyan.com/movie/1515431
1469175,童话·世界,2024-04-19,149,42.0274,1,8.4,剧情,中国台湾,https://piaofang.maoyan.com/movie/1469175
1354374,青年邓颖超,2024-05-30,149,21.018389,46,暂无评分,"革命,主旋律,传记,历史",中国大陆,https://piaofang.maoyan.com/movie/1354374
1424315,陌路惊魂,2024-06-14,148,32.172993,2,暂无评分,"恐怖,惊悚,悬疑",中国大陆,https://piaofang.maoyan.com/movie/1424315
1461216,红色冲浪板,2024-05-17,148,41.061806,4,暂无评分,剧情,中国大陆,https://piaofang.maoyan.com/movie/1461216
1355362,我们的七月,2023-12-19,145,29.92041,54,暂无评分,纪录片,中国大陆,https://piaofang.maoyan.com/movie/1355362
1413629,泪光中的妈妈,2024-05-11,140,24.669079,4,暂无评分,剧情,中国大陆,https://piaofang.maoyan.com/movie/1413629
1419080,踢出个未来,2024-09-28,138,27.763226,8,暂无评分,"儿童,励志,喜剧",中国大陆,https://piaofang.maoyan.com/movie/1419080
1208301,热血燃烧,2024-11-30,135,40.983543,1,暂无评分,暂无类型,暂无,https://piaofang.maoyan.com/movie/1208301
1397016,人生大事,2022-06-24,131,39.417217,1,9.4,"剧情,家庭",中国大陆,https://piaofang.maoyan.com/movie/1397016
1328836,出门在外,2024-04-12,127,38.890335,1,暂无评分,"喜剧,剧情,悬疑",中国大陆,https://piaofang.maoyan.com/movie/1328836
1446134,开山人,2023-11-28,126,47.49843,53,9.1,"剧情,动作,现实",中国大陆,https://piaofang.maoyan.com/movie/1446134
1340414,噬魂岛,2024-11-29,125,31.928247,1,暂无评分,"恐怖,惊悚",中国大陆,https://piaofang.maoyan.com/movie/1340414
1460981,追月,2024-03-08,124,39.531803,2,暂无评分,剧情,中国大陆,https://piaofang.maoyan.com/movie/1460981
1529729,亲密,2024-07-26,123,38.106533,7,暂无评分,剧情,中国大陆,https://piaofang.maoyan.com/movie/1529729
1415027,跳水吧，少年郎,2024-07-10,122,33.982876,91,暂无评分,剧情,中国大陆,https://piaofang.maoyan.com/movie/1415027
1519724,重山之外,2024-04-20,120,39.345406,1,暂无评分,"家庭,亲情,剧情",中国大陆,https://piaofang.maoyan.com/movie/1519724
1525666,惊心妒怨,2024-06-21,120,31.397171,1,暂无评分,"惊悚,恐怖",中国大陆,https://piaofang.maoyan.com/movie/1525666
1229786,秋田,2024-01-25,119,39.39099,8,暂无评分,剧情,中国大陆,https://piaofang.maoyan.com/movie/1229786
1515588,古堡守灵人,2024-03-15,118,29.773708,1,暂无评分,"惊悚,恐怖",中国大陆,https://piaofang.maoyan.com/movie/1515588
1385790,望道,2023-03-24,117,58.68906,74,9.3,"剧情,革命,历史",中国大陆,https://piaofang.maoyan.com/movie/1385790
1427883,因你而动,2024-03-08,117,25.508984,26,暂无评分,"青春,爱情,舞台艺术,剧情",中国大陆,https://piaofang.maoyan.com/movie/1427883
1298541,猎人克莱文,2024-12-14,96,39.076077,1,暂无评分,"动作,犯罪,惊悚",美国,https://piaofang.maoyan.com/movie/1298541
1519877,张杰曜北斗巡回演唱会（舞台纪录电影）,2024-12-20,62,42.16573,5,暂无评分,纪录片,中国大陆,https://piaofang.maoyan.com/movie/1519877
1522663,多想和你再见一面,2024-12-14,15,37.601273,0,暂无评分,"剧情,爱情",中国大陆,https://piaofang.maoyan.com/movie/1522663
598410,绑架毛乎乎,1970-01-01,10,50.233383,0,暂无评分,"犯罪,喜剧,剧情",中国大陆,https://piaofang.maoyan.com/movie/598410
1302015,士兵顺溜：兵王争锋,2020-01-17,9,30.194502,257,8.9,"动画,动作,科幻",中国大陆,https://piaofang.maoyan.com/movie/1302015
1299267,盛极一时的爱情,2024-12-10,8,38.643288,0,暂无评分,"剧情,爱情",中国大陆,https://piaofang.maoyan.com/movie/1299267
1443575,波提切利，佛罗伦萨和美第奇家族,2024-12-13,7,47.05202,1,暂无评分,"纪录片,文艺",意大利,https://piaofang.maoyan.com/movie/1443575
1432644,指环王：洛汗之战,2024-12-14,5,42.165447,0,暂无评分,"奇幻,冒险,动作,动画","美国,日本,新西兰",https://piaofang.maoyan.com/movie/1432644
1285891,天地辽阔,2024-12-06,4,53.41055,4,暂无评分,剧情,中国大陆,https://piaofang.maoyan.com/movie/1285891
1355935,美人鱼的夏天,2024-11-22,3,32.63869,1,暂无评分,"动画,亲情,成长",中国大陆,https://piaofang.maoyan.com/movie/1355935
1492615,苍山,1970-01-01,2,32.7206,22,暂无评分,剧情,中国大陆,https://piaofang.maoyan.com/movie/1492615
1371668,追幸福的人,1970-01-01,2,31.66237,19,暂无评分,剧情,中国大陆,https://piaofang.maoyan.com/movie/1371668
51820,皮娜,1970-01-01,2,96,220,暂无评分,纪录片,德国,https://piaofang.maoyan.com/movie/51820
1356671,百川东到海,1970-01-01,2,35.73859,18,暂无评分,剧情,中国大陆,https://piaofang.maoyan.com/movie/1356671
1501005,阁楼,2024-12-13,2,29.095978,0,暂无评分,"恐怖,惊悚",中国大陆,https://piaofang.maoyan.com/movie/1501005
1512657,风起前的蒲公英,1970-01-01,1,41.8521,12,暂无评分,纪录片,中国大陆,https://piaofang.maoyan.com/movie/1512657
1439,柏林苍穹下,1970-01-01,1,40.15,294,暂无评分,"爱情,奇幻,剧情","法国,德国",https://piaofang.maoyan.com/movie/1439
1466180,内沙,1970-01-01,1,31.746212,28,暂无评分,剧情,中国大陆,https://piaofang.maoyan.com/movie/1466180
143,如果·爱,2005-12-01,1,59.41503,13,8.2,"剧情,爱情,歌舞","中国大陆,中国香港,马来西亚",https://piaofang.maoyan.com/movie/143
1462626,满江红,2023-01-22,454435,49.512127,24,9.4,"悬疑,喜剧,剧情",中国大陆,https://piaofang.maoyan.com/movie/1462626
1366696,流浪地球2,2023-01-22,402915,50.792316,21,9.3,"科幻,冒险,灾难",中国大陆,https://piaofang.maoyan.com/movie/1366696
1374349,孤注一掷,2023-08-08,384884,41.41745,18,9.1,"犯罪,剧情",中国大陆,https://piaofang.maoyan.com/movie/1374349
1452790,消失的她,2023-06-22,352386,41.529205,21,9.2,"悬疑,犯罪,剧情",中国大陆,https://piaofang.maoyan.com/movie/1452790
346288,封神第一部,2023-07-20,263459,43.41782,16,9.4,"神话,动作,史诗",中国大陆,https://piaofang.maoyan.com/movie/346288
1413252,八角笼中,2023-07-06,220739,40.71143,18,9.5,剧情,中国大陆,https://piaofang.maoyan.com/movie/1413252
1475137,长安三万里,2023-07-08,182439,41.31664,19,9.4,"动画,历史",中国大陆,https://piaofang.maoyan.com/movie/1475137
1479130,熊出没·伴我“熊芯”,2023-01-22,149524,46.30252,19,9.2,"动画,喜剧,科幻",中国大陆,https://piaofang.maoyan.com/movie/1479130
1298384,坚如磐石,2023-09-28,135163,42.90325,10,8.7,"剧情,犯罪,悬疑",中国大陆,https://piaofang.maoyan.com/movie/1298384
1451323,人生路不熟,2023-04-28,118486,41.487186,9,9.2,"喜剧,剧情",中国大陆,https://piaofang.maoyan.com/movie/1451323
1405256,前任4：英年早婚,2023-09-28,101229,42.32929,10,8.7,"爱情,喜剧",中国大陆,https://piaofang.maoyan.com/movie/1405256
343035,速度与激情10,2023-05-17,98476,37.62571,9,8.8,动作,美国,https://piaofang.maoyan.com/movie/343035
1415196,无名,2023-01-22,93143,52.474125,17,9.0,"谍战,悬疑,动作,剧情",中国大陆,https://piaofang.maoyan.com/movie/1415196
343521,深海,2023-01-22,91953,46.549366,11,9.0,"奇幻,动画",中国大陆,https://piaofang.maoyan.com/movie/343521
1439161,热烈,2023-07-28,91323,41.39573,15,9.4,"青春,运动,喜剧",中国大陆,https://piaofang.maoyan.com/movie/1439161
1431886,志愿军：雄兵出击,2023-09-28,85703,41.894913,9,9.6,"剧情,历史,战争",中国大陆,https://piaofang.maoyan.com/movie/1431886
1301416,巨齿鲨2：深渊,2023-08-04,85136,42.33687,14,8.9,"冒险,动作,科幻","中国大陆,美国",https://piaofang.maoyan.com/movie/1301416
1461072,长空之王,2023-04-28,85001,41.830074,10,9.5,"剧情,动作",中国大陆,https://piaofang.maoyan.com/movie/1461072
1410386,铃芽之旅,2023-03-24,80788,33.220142,9,9.0,"爱情,动画,奇幻",日本,https://piaofang.maoyan.com/movie/1410386
78461,阿凡达：水之道,2022-12-16,74336,46.275948,7,9.0,"科幻,动作,冒险",美国,https://piaofang.maoyan.com/movie/78461
1434052,保你平安,2023-03-10,70065,42.161846,6,9.3,"剧情,喜剧",中国大陆,https://piaofang.maoyan.com/movie/1434052
1475035,莫斯科行动,2023-09-29,66413,42.59532,9,9.1,"剧情,犯罪,动作",中国大陆,https://piaofang.maoyan.com/movie/1475035
1383605,灌篮高手,2023-04-20,66003,36.27744,9,9.2,"动画,青春,热血",日本,https://piaofang.maoyan.com/movie/1383605
1433776,变形金刚：超能勇士崛起,2023-06-09,65570,37.40332,9,9.0,"动作,科幻,冒险",美国,https://piaofang.maoyan.com/movie/1433776
1398840,学爸,2023-08-18,61436,40.663986,10,9.3,"剧情,喜剧",中国大陆,https://piaofang.maoyan.com/movie/1398840
341224,银河护卫队3,2023-05-05,60619,39.27044,8,9.2,"动作,科幻,冒险",美国,https://piaofang.maoyan.com/movie/341224
1466204,拯救嫌疑人,2023-11-01,56954,41.733105,5,9.0,"悬疑,犯罪,剧情",中国大陆,https://piaofang.maoyan.com/movie/1466204
1385865,三大队,2023-12-15,56002,42.338352,9,8.8,"剧情,犯罪",中国大陆,https://piaofang.maoyan.com/movie/1385865
1461561,一闪一闪亮星星,2023-12-30,55258,43.054886,43,8.9,"爱情,奇幻",中国大陆,https://piaofang.maoyan.com/movie/1461561
